credit.policy,purpose:educational,purpose:major_purchase,purpose:small_business,purpose:home_improvement,purpose:all_other,purpose:credit_card,purpose:debt_consolidation,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,0,0,0,0,1,0,0,0.1312,405.03,11.5617,18.25,667,4358,5861,53.8,2,0,0,0
1,0,0,0,0,0,0,1,0.128,167.99,10.1456,18.65,662,1380,5061,72.3,0,1,0,0
1,0,0,0,0,0,0,1,0.0996,677.22,10.8986,3.77,722,6149,16888,39.5,0,0,0,0
1,0,0,0,0,1,0,0,0.1154,131.99,10.8386,9.14,667,3990,463,92.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0933,281.2,10.1266,0,712,3360.04,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0.0964,802.47,10.779,9.78,742,2550,8283,12.7,4,0,0,0
1,0,0,0,0,0,1,0,0.1091,505.16,11.6173,10.86,687,3420.04,46525,93.6,0,0,0,0
1,0,0,0,1,0,0,0,0.0743,180.23,10.6286,2.32,772,2610.04,2650,6.6,0,0,0,0
1,0,0,1,0,0,0,0,0.0933,798.84,11.5129,1.57,762,6359.04,17,0.1,5,0,0,1
1,0,0,0,0,1,0,0,0.0933,319.54,10.5051,19.46,727,4470.04,827,6.6,2,0,0,1
1,0,0,0,0,0,0,1,0.0964,32.1,8.51719,18,702,1200.04,961,26,2,0,0,0
1,0,0,0,0,0,0,1,0.0964,192.6,9.79813,2.87,697,1199.04,1554,29.3,1,0,0,0
1,0,0,0,1,0,0,0,0.1407,764.64,11.813,3.66,672,5790,10753,52.3,2,3,0,1
1,0,0,0,0,1,0,0,0.0712,30.94,11.6952,0.65,792,3810.04,2227,3.8,1,0,0,0
1,0,0,0,0,0,1,0,0.0901,381.66,11.5196,6.64,722,10290,7606,18.6,0,0,1,0
1,0,0,0,0,0,0,1,0.1249,301.04,11.0021,4.64,662,2222,8355,34.4,0,2,0,1
1,0,0,0,0,0,1,0,0.1438,687.25,11.3266,16.05,667,2190,27293,86.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0964,320.99,11.1124,3.6,712,2850,10157,26.2,0,1,0,0
1,0,0,1,0,0,0,0,0.147,862.97,11.3737,5.79,677,4739,4209,75.2,2,0,0,1
1,0,0,0,0,0,1,0,0.0807,250.95,10.8967,10.44,767,3449.04,0,0,1,0,0,0
1,0,0,0,0,1,0,0,0.0743,87.01,10.2879,3.96,767,3930,1773,5,1,0,0,0
1,0,0,0,0,1,0,0,0.0775,62.45,10.0858,2.4,742,2290.04,949,55.8,1,0,0,1
1,0,0,0,1,0,0,0,0.1375,851.41,11.2252,19.78,687,2399.04,12308,43.6,2,0,0,1
1,0,0,0,0,0,1,0,0.1059,244.09,10.596,12.1,687,4019,7914,30.8,3,2,0,0
1,0,0,0,0,0,0,1,0.1438,687.25,10.6573,15.7,672,3690,9150,96.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1122,656.86,10.5599,14.04,702,1800,21777,53.7,3,0,0,0
1,0,0,0,0,1,0,0,0.128,537.57,11.4844,12.43,667,2580,4281,63,3,0,0,0
1,0,0,0,0,0,0,1,0.0964,320.99,10.125,8.17,712,3300,4475,63,0,0,0,0
1,0,0,0,0,0,0,1,0.0996,386.99,11.5129,8.17,707,3839.04,25413,45.2,2,0,0,0
1,0,0,1,0,0,0,0,0.0838,315.12,11.5806,2.28,742,4740,15043,65.2,2,0,0,0
1,0,1,0,0,0,0,0,0.1059,292.91,10.1628,5.56,682,1350.04,6353,39.5,2,0,0,0
1,0,0,0,0,0,0,1,0.0807,125.48,9.98045,10.33,742,1920.04,3737,55.8,1,0,0,0
1,0,0,0,0,0,0,1,0.0933,383.45,11.1366,7.47,717,5580.04,11370,41.6,0,2,0,0
1,0,0,0,0,0,0,1,0.1343,523.78,10.4913,17.4,667,10380,18403,73.3,0,1,0,0
1,0,0,0,0,1,0,0,0.1217,199.78,11.6952,6.81,662,2041.04,19504,77.3,0,0,0,0
1,0,0,0,0,0,0,1,0.0933,575.17,11.5327,16.95,747,3630,10463,8.2,2,0,0,0
1,0,0,0,0,0,0,1,0.0901,95.42,9.21034,6.72,707,3329,2808,51.1,3,1,0,0
1,0,0,0,0,0,0,1,0.0901,477.07,11.1704,6.88,742,4589.04,6297,14.5,0,0,0,0
1,0,0,0,0,1,0,0,0.0807,345.06,11.0349,14.07,792,7867.04,33060,21.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1122,155.19,9.89344,23.03,717,2580,4500,13,0,0,0,1
1,0,0,0,1,0,0,0,0.0996,644.97,11.2117,13.28,732,1770,2344,9.8,1,0,0,0
1,0,0,0,0,1,0,0,0.0712,92.8,11.0121,1.19,797,6270.04,2907,4,0,0,0,0
1,0,0,0,0,0,0,1,0.0996,306.36,10.9682,21.93,727,4593.04,26218,28.7,2,0,0,0
1,0,0,0,0,0,0,1,0.1154,143.53,9.9988,24.71,707,1291.04,5967,25.5,0,0,0,0
1,0,0,0,0,0,1,0,0.0964,288.89,11.6263,10.36,702,6119,27786,85.5,2,0,1,1
1,0,0,0,0,1,0,0,0.0933,87.88,11.6263,13.46,702,6120,27786,85.5,2,0,1,1
1,0,0,0,0,1,0,0,0.0901,381.66,11.6952,4.28,722,4080.04,7335,45.8,1,1,0,0
1,0,0,0,0,0,0,1,0.1122,197.06,10.8097,0,672,2519,0,0,1,1,0,0
1,0,0,0,0,0,1,0,0.0807,83.92,10.5966,16.68,737,6988,19210,48.3,0,0,0,0
1,0,0,1,0,0,0,0,0.0964,481.48,10.5966,4.05,717,2759.04,11601,85.9,3,0,0,0
1,0,0,0,0,0,0,1,0.0996,253.16,10.1659,6.14,697,2040.04,991,34.2,1,0,0,0
1,0,0,0,0,1,0,0,0.0743,77.69,13.1654,2.45,762,6240,141287,9.4,5,1,0,0
1,0,0,0,0,1,0,0,0.1014,97,11.6952,8.71,687,2311.04,199,1.1,1,1,0,0
1,0,0,0,0,1,0,0,0.1046,259.87,11.6952,11.28,692,5018.04,63580,80.6,1,0,0,1
1,0,0,0,1,0,0,0,0.0743,124.3,11.0429,5.82,772,5430,773,4.8,0,0,0,0
1,0,0,0,0,0,0,1,0.133,67.68,9.79813,22,662,1470,1042,37.2,3,1,0,0
1,0,0,0,0,0,0,1,0.133,406.07,10.2036,7.16,662,1530.04,137,3.2,1,1,0,1
1,0,0,0,0,0,1,0,0.0983,241.41,11.4721,2.69,712,4709,1944,47.4,0,0,1,0
1,0,0,1,0,0,0,0,0.1393,170.72,10.5453,20.72,662,7109.04,16613,18.3,1,1,0,1
1,1,0,0,0,0,0,0,0.0838,293.85,9.39266,0,737,1139,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0.133,318.09,10.8198,17.04,662,6179,5181,97.8,3,0,1,0
1,0,1,0,0,0,0,0,0.092,63.79,10.0858,18.65,727,3455.04,597,14.2,2,1,0,0
1,0,0,0,0,1,0,0,0.0743,217.52,11.0021,1.72,807,7230,3202,1.1,1,0,0,0
1,0,0,0,0,0,1,0,0.1236,667.74,11.7981,13.42,687,3420.04,46086,92.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1236,133.55,10.8198,8.66,662,6839.04,9380,44.1,1,0,1,1
1,0,0,0,0,0,0,1,0.1014,421.14,10.5966,17.01,752,4349,35944,56.2,2,0,0,0
1,0,0,0,0,1,0,0,0.1362,339.94,10.8097,1.21,672,2519,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0.1078,365.51,11.0021,14.26,702,6780.04,7973,89.6,0,0,0,0
1,0,0,0,0,0,0,1,0.0807,313.69,10.1105,9.95,752,5167,8522,21.7,1,0,0,0
1,0,0,0,0,0,1,0,0.1583,876.83,11.6952,18.08,677,3330,62976,86.1,2,2,0,0
1,0,0,0,0,0,0,1,0.1362,316.99,10.309,21.88,667,1601.04,7429,82.5,0,0,0,0
1,0,0,1,0,0,0,0,0.1236,701.12,10.779,0.85,682,2579,639,13.6,1,0,0,1
1,0,0,0,0,0,0,1,0.1014,485,11.3885,13.73,732,5489,14903,35.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1236,133.55,10.5965,9.48,662,4080.04,2923,28.4,3,0,0,0
1,0,0,0,0,0,1,0,0.0838,362.39,11.5806,8.16,757,5790,18314,50.6,1,0,0,0
1,0,0,0,0,1,0,0,0.0712,108.27,10.2681,0,777,3034.04,150,7.5,1,0,0,0
1,0,0,0,0,1,0,0,0.1236,240.39,9.75731,4.58,662,3840.04,0,0,2,0,0,0
1,0,0,0,0,1,0,0,0.0743,62.15,11.1271,9.99,767,8190.04,2475,5.4,1,1,0,0
1,0,0,0,0,1,0,0,0.0838,66.18,9.89344,2.36,722,5790,1489,62,1,0,0,0
1,0,0,0,0,0,0,1,0.1109,327.82,10.6334,19.32,702,2849,15368,87.1,0,0,0,0
1,0,0,0,0,1,0,0,0.0743,69.14,11.6952,7.67,762,6007.04,21521,29.5,1,0,0,1
1,0,0,0,1,0,0,0,0.1078,313.3,11.0219,14.06,702,5700.04,4781,15.5,2,0,0,1
1,0,0,0,0,0,0,1,0.1141,329.34,11.2709,14.03,692,4470.04,8473,27.6,3,1,1,0
1,0,0,0,0,1,0,0,0.1236,292.97,10.7277,15.53,677,1848,8494,44.2,1,0,0,0
1,0,0,0,0,1,0,0,0.0838,315.12,11.1505,14.03,762,5519,11333,45.5,5,0,0,0
1,0,0,0,0,0,0,1,0.0807,225.86,11.0219,17,762,5340.04,9366,40.7,4,0,0,1
1,0,1,0,0,0,0,0,0.0838,63.03,10.4649,18.96,742,2190,4922,30.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1267,536.57,11.4208,10.13,677,5280.04,23129,79.8,0,1,0,1
1,0,0,1,0,0,0,0,0.1204,126.29,11.0509,12.5,667,3300,29736,80.2,3,0,0,0
1,0,0,0,0,0,1,0,0.0951,192.23,11.6082,16.87,722,8519.04,67232,41.1,1,0,0,0
1,0,0,0,0,1,0,0,0.1014,97,10.779,0,692,5160,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.092,318.93,11.2548,5.93,727,4800,11496,26.6,0,0,0,0
1,0,0,0,0,0,1,0,0.1078,228.45,10.5051,7.76,687,2010.04,6999,65.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1172,72.78,10.5782,17.2,667,1410,4863,69.5,0,1,0,0
1,0,0,0,0,1,0,0,0.1141,16.47,9.87817,3.69,667,8820,12229,90.6,0,0,1,0
1,0,0,0,0,1,0,0,0.0775,124.89,10.9613,1.33,767,2485.04,2325,8.2,0,0,0,0
1,0,0,0,0,1,0,0,0.1109,262.26,11.1844,5.12,687,1949.04,14653,95.1,0,0,0,1
1,0,0,0,0,0,1,0,0.0838,236.34,11.2252,6.06,742,3149.04,4286,40.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1204,265.87,10.7074,16.06,677,1949.04,8009,68.5,0,0,0,0
1,0,0,0,0,0,0,1,0.0775,101.47,10.4913,2.73,742,2550,2353,12.4,0,0,0,1
1,0,0,0,0,0,0,1,0.0775,218.55,10.8177,10.37,767,4410,6634,9.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1014,38.8,10.309,19.76,702,4529.04,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0.1141,247,11.1844,14.65,682,3329,5608,47.1,0,0,0,0
1,0,0,0,0,0,0,1,0.1299,673.79,10.779,18.98,682,4830.04,13649,42.4,1,0,0,1
1,0,0,0,0,1,0,0,0.1078,79.96,10.5453,14.84,677,4140.04,9973,33.8,0,0,0,0
1,0,0,0,0,0,0,1,0.1204,498.51,10.7579,17.95,677,2609,16502,63,0,0,0,0
1,0,0,0,0,0,0,1,0.1488,692.14,11.2385,7.11,667,3899.04,15773,95,0,0,0,1
1,0,0,1,0,0,0,0,0.0951,800.95,11.0821,2.14,777,4559.04,3326,14.3,6,0,0,0
1,0,0,0,0,0,0,1,0.0983,289.69,9.98045,4.83,712,1620.04,7263,39,0,0,0,0
1,0,0,0,0,1,0,0,0.0838,264.71,10.548,13.1,767,7560.04,3451,19.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1267,117.38,10.779,13.1,662,9659.04,16770,50.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1078,293.72,10.4913,7.93,692,2429.04,17042,75.1,0,0,0,0
1,0,1,0,0,0,0,0,0.1267,563.4,11.0021,20.06,697,4560.04,10686,49.4,0,0,0,0
1,0,0,0,0,0,1,0,0.092,318.93,12.0137,0.33,732,3600,45,0.4,0,0,0,0
1,0,0,0,0,1,0,0,0.0951,230.68,10.3889,15.84,717,1800,3247,33.3,1,0,0,0
1,0,0,0,0,0,0,1,0.152,730.04,11.2252,21.84,677,2640.04,27839,72.7,0,1,0,0
1,0,0,0,0,1,0,0,0.0775,312.22,11.657,2.89,807,5160,0,0,1,0,0,0
1,0,1,0,0,0,0,0,0.0807,250.95,11.0021,9.58,757,13109,17246,13.7,1,0,0,0
1,0,0,0,0,0,0,1,0.1425,514.49,10.779,19.05,667,6209,14036,64.4,0,0,0,0
1,0,0,1,0,0,0,0,0.1046,16.25,10.1659,14.17,692,4919.04,5643,60.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1204,372.22,10.7144,21.33,697,4710,17850,66.3,1,0,0,0
1,0,0,0,0,0,0,1,0.0951,320.38,10.9151,7.59,722,2340.04,8382,20.4,1,0,0,0
1,0,0,1,0,0,0,0,0.1836,504.13,11.3386,23.04,662,6690.04,24280,93.4,3,0,0,0
1,0,0,0,0,0,0,1,0.1172,413.51,10.4913,11.9,677,2970,8375,91,3,0,0,0
1,0,0,0,0,1,0,0,0.1014,485,11.3386,19.86,742,2763.04,6437,28.6,4,0,0,0
1,0,0,0,0,0,1,0,0.1172,307.66,11.0349,20.09,697,6392.04,16890,64,0,0,0,0
1,0,0,0,0,1,0,0,0.1078,130.54,10.3735,0.38,682,1290.04,887,38.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1299,370.59,10.8686,17.94,667,3269,17771,52.1,2,0,0,1
1,0,0,0,0,0,0,1,0.1299,539.03,10.669,14.82,677,8159.04,13115,42.3,2,2,0,0
1,0,1,0,0,0,0,0,0.0775,312.22,10.0858,0,787,3809.04,5028,12.1,0,0,0,1
1,0,0,0,0,1,0,0,0.1078,70.17,9.30828,19.15,692,2399.04,1,0.2,2,0,1,1
1,0,0,0,0,0,0,1,0.1078,440.57,10.5241,12.58,702,2130,10251,33,0,0,0,0
1,0,0,0,0,1,0,0,0.092,175.42,10.5187,16.74,727,4590.04,6566,48.6,1,0,0,0
1,0,0,0,0,1,0,0,0.1046,194.91,10.8198,5.06,687,4464,9516,63.4,1,0,0,0
1,0,0,0,0,0,0,1,0.1172,165.41,11.0021,0,672,2520,2126,6.4,1,0,0,0
1,0,0,0,0,0,0,1,0.133,406.07,10.7144,4.67,662,2849,7209,38.1,1,0,0,1
1,0,0,0,0,0,0,1,0.1172,82.71,11.0349,19.29,677,4319,7180,34.4,3,0,0,1
1,0,0,0,0,0,0,1,0.0838,189.08,10.6091,12.5,727,2550,7386,42.4,0,0,0,0
1,0,0,0,0,1,0,0,0.0712,57.23,10.4631,11.59,772,5970.04,6035,19,0,0,0,0
1,0,0,1,0,0,0,0,0.133,338.39,11.6952,6.31,662,6150,28653,89.3,0,0,0,1
1,0,0,0,0,0,0,1,0.1204,498.51,11.5129,15.82,682,9150,49459,88.8,1,2,0,0
1,0,0,0,0,0,1,0,0.1267,737.78,11.4076,13.04,697,5100,22738,30.8,0,1,0,0
1,0,0,0,0,0,1,0,0.092,306.18,11.0349,13.12,742,5250.04,24406,40.3,1,0,0,1
1,0,0,0,0,0,0,1,0.0951,592.7,10.3417,16.49,747,4260.04,25946,37.9,0,0,0,0
1,0,0,0,0,1,0,0,0.1014,611.1,10.6919,9.79,732,5940.04,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.0951,461.35,11.3859,9.96,732,5250.04,4765,16.5,0,0,1,0
1,0,0,0,0,0,0,1,0.1583,841.76,11.2252,15.38,662,3420.04,15222,77.3,0,2,0,0
1,0,0,1,0,0,0,0,0.1078,244.76,11.3504,1.78,687,9480,8035,50.5,1,1,1,0
1,0,0,0,0,0,0,1,0.1014,452.67,11.2252,16.54,722,4800,14214,39.4,0,0,0,1
1,0,0,0,0,0,0,1,0.1046,649.68,11.657,16.2,732,5129,23442,42.1,2,0,0,0
1,0,0,0,0,0,1,0,0.0838,226.89,12.0725,15.11,742,4919.04,101443,13.7,6,0,0,0
1,0,0,0,0,0,0,1,0.1204,498.51,11.5129,14.32,677,4439,25988,98.8,1,0,0,0
1,0,0,0,0,0,0,1,0.1615,880.78,11.6351,24.84,682,7619,51039,93.8,0,1,0,1
1,0,0,0,0,0,0,1,0.1141,658.67,10.9658,10.14,702,5999.04,23370,70,1,0,0,0
1,0,0,0,0,1,0,0,0.1172,231.57,12.2061,15.46,692,6629,119420,95.1,0,0,0,0
1,0,0,0,0,1,0,0,0.1014,258.67,10.8198,8.78,702,3946,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0.1109,157.36,10.7364,11.37,677,2729.04,15564,56.6,1,0,0,0
1,0,0,0,0,0,0,1,0.1236,300.48,11.3504,21.8,677,5069,13686,48.7,1,0,0,0
1,0,0,0,1,0,0,0,0.1141,658.67,12.8347,0.63,702,6330.04,6921,0,2,0,0,0
1,0,0,0,0,0,0,1,0.1014,129.34,10.4913,7.07,697,1560.04,4220,53.4,2,0,0,0
1,0,0,0,0,1,0,0,0.1393,170.72,11.1844,22.57,662,2940,29877,75.6,2,0,0,0
1,0,0,0,0,0,1,0,0.133,101.52,10.4701,24.79,697,5569,21573,73.7,1,0,0,1
1,0,0,1,0,0,0,0,0.1078,365.51,11.2898,7.56,697,4980.04,18316,81,1,1,0,1
1,0,0,1,0,0,0,0,0.0775,337.19,10.0858,10.1,782,5400,1458,18,1,0,0,0
1,0,0,0,0,0,0,1,0.092,382.72,10.5966,10.14,747,7800.04,3179,11,1,0,1,0
1,0,0,0,0,0,0,1,0.0838,403.36,11.0821,7.26,757,5580.04,4365,51.4,0,0,0,0
1,0,0,0,0,0,1,0,0.0775,305.97,11.0021,9.2,797,6270,209,1.9,0,0,0,0
1,0,0,0,0,0,0,1,0.133,676.78,10.8198,20.42,692,7710,12573,71.8,2,1,0,0
1,0,0,0,0,0,1,0,0.1236,767.89,11.4616,16.07,702,2580,806,10.3,2,0,0,1
1,0,0,0,0,0,0,1,0.1109,491.73,10.3735,4.8,697,3480.04,4134,39.4,1,0,0,1
1,0,0,0,0,0,0,1,0.1172,496.22,11.0974,2.42,682,6329.04,0,0,1,0,0,0
1,0,0,0,0,0,1,0,0.1078,228.45,11.1491,16.51,692,5009.04,22157,98,0,0,0,0
1,0,0,0,0,0,0,1,0.1109,819.54,11.4076,17.11,722,6539,54925,97.8,0,0,0,0
1,0,0,0,0,0,1,0,0.1078,261.08,11.2645,16.75,692,4290.04,50908,37.1,0,2,0,0
1,0,0,0,0,0,1,0,0.1078,81.59,11.5806,16.37,682,9960.04,16164,80,1,0,0,0
1,0,0,0,0,0,0,1,0.1078,278.22,11.6082,18.58,702,7230,14046,80.3,0,0,0,1
1,0,0,0,0,0,0,1,0.0775,312.22,10.0078,5.24,792,5010.04,4767,8.7,0,0,0,0
1,0,0,0,0,1,0,0,0.1141,59.28,11.1982,21.01,692,2580,23882,89.8,0,0,0,0
1,1,0,0,0,0,0,0,0.0807,376.43,9.90349,8.88,782,8160.04,674,2.6,1,0,0,0
1,0,0,1,0,0,0,0,0.0983,804.69,11.1844,8.98,757,4619.04,56842,14.4,6,0,0,0
1,0,0,0,1,0,0,0,0.1046,812.09,12.1338,1.88,727,10199,19948,77,2,0,0,0
1,0,0,0,1,0,0,0,0.1078,130.54,10.8198,15.5,687,8369,10979,37.2,0,2,0,0
1,0,0,0,0,0,0,1,0.1141,329.34,10.5966,15.93,692,3539.04,14643,76.4,0,0,0,0
1,0,0,0,0,0,0,1,0.1172,99.25,10.9187,12.85,682,2670.04,15680,89.6,1,0,0,0
1,0,0,0,0,0,0,1,0.1362,381.58,10.309,19.52,667,4412,16670,71.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1078,310.03,11.2199,8.22,697,3707,2624,48.6,1,0,0,0
1,0,0,0,0,0,0,1,0.0838,78.78,10.3417,10.61,722,7089.04,2773,10.8,1,0,0,0
1,0,0,0,0,0,0,1,0.0951,608.72,11.1419,11.29,767,9179,2279,20.7,3,0,0,0
1,0,0,0,0,0,0,1,0.0983,386.25,11.2645,15.74,722,4379,28110,31.9,0,0,0,0
1,0,0,1,0,0,0,0,0.092,669.76,12.3758,2.7,792,9029.04,997,1.2,2,0,0,0
1,0,0,0,0,0,0,1,0.092,478.4,10.9151,12.28,747,7380,2787,2.3,1,0,0,0
1,0,0,0,0,1,0,0,0.0838,567.22,11.0666,5.25,772,3540.04,1612,12.1,4,0,0,1
1,0,0,0,0,0,1,0,0.1488,346.07,11.0821,23.89,672,7260,10214,65.1,1,2,1,0
1,0,0,0,0,0,0,1,0.1425,685.99,10.779,2.1,672,3870.04,19892,83.6,2,0,0,0
1,0,0,0,0,1,0,0,0.092,255.15,10.4631,1.03,727,1230.04,1834,12.8,1,0,0,0
1,0,0,0,1,0,0,0,0.1204,498.51,12.216,17.08,682,5820,108397,67.3,3,0,0,0
1,0,0,0,1,0,0,0,0.0775,124.89,11.0821,9.25,757,5010.04,3348,5.3,0,0,0,0
1,0,0,0,0,1,0,0,0.0743,217.52,10.4043,10.04,772,3630,983,2.1,1,0,0,0
1,0,0,0,0,1,0,0,0.0983,241.41,11.0666,0.58,712,5430,603,30.1,0,1,0,0
1,0,0,0,0,0,0,1,0.133,406.07,10.8168,24.22,692,6509,13662,60.7,0,1,0,0
1,0,0,0,0,0,0,1,0.06,467.45,11.0429,15.28,687,4652.04,26044,34.5,3,0,0,0
1,0,0,0,0,0,1,0,0.0983,386.25,10.1266,16.75,732,4918.04,16212,50.7,0,0,0,0
1,0,0,0,0,0,0,1,0.0983,257.5,10.4913,21.33,762,6300.04,8516,11.1,0,0,0,0
1,0,0,0,0,0,1,0,0.0807,62.74,10.309,3.68,732,2580,3953,15.9,0,0,0,0
1,0,1,0,0,0,0,0,0.092,223.26,11.3851,13.28,727,5836,12672,21,3,3,0,0
1,0,0,0,0,0,0,1,0.0951,320.38,10.8513,9.6,717,1469,1346,23.2,2,0,0,0
1,0,0,0,0,0,0,1,0.092,318.93,10.7144,4.88,732,4079,12425,94.2,0,0,0,0
1,0,0,0,0,0,0,1,0.1393,527.52,10.6454,19.71,667,2490,12032,87.2,3,0,1,1
1,0,0,0,0,0,1,0,0.0775,327.83,10.9578,12.86,802,5490,14377,10.2,0,0,0,0
1,0,0,0,0,1,0,0,0.0951,640.76,11.2898,0.22,767,8476,464,18.6,8,0,0,1
1,0,0,0,0,0,0,1,0.1172,196.84,10.4752,15.38,697,1709.04,10900,42.4,3,0,0,0
1,0,0,0,0,0,0,1,0.1046,42.23,10.7579,18.15,707,2309.04,7006,48,1,0,1,0
1,0,0,0,0,0,0,1,0.0983,136,10.779,11.93,717,6329.04,19708,37.1,0,1,0,0
1,0,0,0,0,0,0,1,0.1267,182.77,11.2118,11.25,707,8100,30949,54.3,0,0,0,0
1,0,0,0,0,0,0,1,0.1046,194.91,10.5453,13.42,697,4080,6101,36.8,3,0,0,0
1,0,0,0,0,1,0,0,0.0832,94.46,10.1266,1.54,727,2010.04,1235,28.7,0,0,0,0
1,0,0,0,0,0,0,1,0.1261,450.67,10.4631,19.71,692,3030.04,18028,88.4,1,0,0,0
1,0,0,0,0,0,0,1,0.0945,387.32,10.8967,11.02,742,3285,8828,54.8,5,0,0,0
1,0,0,0,0,0,0,1,0.0863,47.45,9.77247,9.37,722,5099,6033,31.1,1,0,0,0
1,0,0,0,0,0,1,0,0.0832,201.5,10.8198,13.99,752,5040.04,64885,39.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1324,405.72,11.3145,15.12,672,5760.04,27905,81.8,1,2,0,0
1,0,0,0,0,0,0,1,0.1197,336.98,11.4086,6.61,692,9570,14081,73.7,0,0,1,0
1,0,0,0,0,1,0,0,0.0945,333.7,11.0021,6.02,787,10860,426,0.7,0,0,0,1
1,0,0,0,0,0,0,1,0.1387,655,11.2852,7.16,672,12554,12301,56.4,1,0,0,0
1,0,0,0,0,1,0,0,0.0863,101.21,9.79813,14.38,722,1530,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0.0976,533.77,9.90349,4.68,737,3408.04,2248,11.6,0,0,0,0
1,0,0,0,0,1,0,0,0.1071,16.31,8.97513,3.04,682,6929,44,3.7,2,1,0,0
1,0,0,1,0,0,0,0,0.1008,807.62,10.5187,8.53,767,3346,2296,7.6,3,0,0,0
1,0,0,0,0,0,0,1,0.1292,347.5,11.1563,9.05,702,4530.04,16264,90.6,3,0,0,1
1,0,0,0,0,1,0,0,0.1039,194.71,10.669,17.47,702,3540.04,12758,40.4,0,0,0,0
1,0,0,0,0,1,0,0,0.08,188.02,10.779,14.08,792,4890.04,2573,16.3,1,0,0,0
1,0,0,0,0,0,0,1,0.0976,237.95,11.1419,12.57,762,3420.04,15176,31.6,0,0,0,0
1,0,0,0,0,0,0,1,0.1008,148.61,10.6454,5.91,727,4680,7239,16.3,2,0,0,0
1,0,0,0,0,0,1,0,0.0863,189.77,10.5713,11.2,722,2670.04,11217,52.9,3,0,0,0
1,0,0,0,0,0,0,1,0.1008,84,10.24,14.57,702,2490,12979,31,0,0,0,0
1,0,0,0,0,1,0,0,0.0976,192.93,12.2061,4.84,707,5760.04,21894,0,2,0,0,0
1,0,0,0,0,1,0,0,0.1197,431.6,11.3266,3.92,682,3479.04,4933,15.1,2,0,0,0
1,0,0,0,0,0,0,1,0.1071,339.06,10.3546,4.74,722,1290.04,6206,35.3,0,0,0,0
1,0,0,0,0,0,0,1,0.0976,225.09,10.2256,17.78,717,1830,16326,48.6,2,0,0,0
1,0,0,0,0,0,0,1,0.1039,243.38,10.7144,5.57,707,4140.04,33,0.3,0,0,0,0
1,0,0,0,0,0,0,1,0.0737,24.84,10.4631,7.65,777,4620.04,19901,29.8,0,0,0,0
1,0,0,0,0,0,1,0,0.08,90.88,9.85219,6.32,737,2981,4385,24,0,0,0,0
1,0,0,0,0,0,0,1,0.1355,589.2,10.6919,18.52,677,4800,18966,70.5,2,0,0,0
1,0,0,0,1,0,0,0,0.0945,96.03,11.2252,1.49,712,6220,8788,39.2,0,0,1,0
1,0,0,0,0,1,0,0,0.1071,48.91,10.6454,18.14,697,3091.04,1276,63.8,1,0,0,0
1,0,0,0,0,0,0,1,0.1229,200.12,10.4913,14.77,672,4830,22635,45.5,0,0,0,0
1,0,0,0,0,0,1,0,0.0768,199.61,11.5268,0.83,777,8370,1715,8.2,1,0,0,0
1,0,0,0,0,0,1,0,0.08,310.24,11.5268,3.19,777,8370,1715,8.2,1,0,0,0
1,0,0,0,0,1,0,0,0.0976,80.39,9.9988,22.25,737,2404.04,2574,10.5,1,0,0,0
1,0,0,0,0,0,1,0,0.0832,160.57,10.9853,7.08,767,13319,25336,35.9,0,0,0,0
1,0,0,0,0,0,0,1,0.1355,343,10.2797,15.82,667,3539.04,18485,65.3,1,0,1,1
1,0,0,0,0,0,0,1,0.0945,272.09,10.8199,17.33,737,2430.04,9048,26.6,1,0,0,0
1,0,0,0,0,0,1,0,0.1324,307.67,10.8036,7.37,672,7020,14421,83.8,0,2,0,0
1,0,0,0,0,0,0,1,0.0976,200.17,9.92329,18.35,742,2879,9121,55.4,1,0,0,0
1,0,0,0,0,1,0,0,0.1071,260.82,12.2784,17.66,707,6630,120563,92.4,0,0,0,0
